Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean 
60	6	bl1acc	P3_S5_a													NoAmplification																	
60	7	bl1acc	P3_S5_b													NoAmplification																	
60	8	bl1acc	P4_S9_a													NoAmplification																	
60	9	bl1acc	P4_S9_b													NoAmplification																	
60	10	bl1acc	P8_S2_a													NoAmplification																	
60	11	bl1acc	P8_S2_b													NoAmplification																	
60	12	blaB-	B1_manure_a													NoAmplification																	
60	13	blaB-	B1_manure_b													NoAmplification																	
60	14	blaB-	B1_manure_c													NoAmplification																	
60	15	blaB-	B2_manure_a													NoAmplification																	
60	16	blaB-	B2_manure_b													NoAmplification																	
60	17	blaB-	B2_manure_c	-1	29.07269	73.48635		0.9999834	616.4484	0.6108845	1.898449	False	False	False	9.92809E-07										10	1453.142	1.424527	31.94873	5458.267	1.484633	4.756182		
60	18	blaB-	P3_S5_a													NoAmplification																	
60	19	blaB-	P3_S5_b													NoAmplification																	
60	20	blaB-	P4_S9_a													NoAmplification																	
60	21	blaB-	P4_S9_b													NoAmplification																	
60	22	blaB-	P8_S2_a													NoAmplification																	
60	23	blaB-	P8_S2_b													NoAmplification																	
60	24	traN	B1_manure_a	-1	27.79256	80.18186		0.999972	1492.018	0.6583911	1.925967	False	False	False	1.833406E-06										6	1551.589	1.39576	30.63071	6224.268	1.783687	5.011543		
60	25	traN	B1_manure_b													NoAmplification																	
60	26	traN	B1_manure_c	-1	28.16312	80.04574		0.999978	1176.222	0.6427064	1.888699	False	False	False	2.343299E-06										9	1579.932	1.435123	31.05312	5848.831	0.5970519	4.701951		
60	27	traN	B2_manure_a	-1	31.49252	79.95232		0.9999515	2280.201	0.5052698	1.903334	False	False	False	1.734539E-07	CtIsLarge									5	1581.398	1.4193	34.36168	5670.048	1.081479	4.585466		
60	28	traN	B2_manure_b													NoAmplification																	
60	29	traN	B2_manure_c													NoAmplification																	
60	30	traN	P3_S5_a													NoAmplification																	
60	31	traN	P3_S5_b													NoAmplification																	
60	32	traN	P4_S9_a													NoAmplification																	
60	33	traN	P4_S9_b													NoAmplification																	
60	34	traN	P8_S2_a													NoAmplification																	
60	35	traN	P8_S2_b													NoAmplification																	
60	36	trb-C	B1_manure_a													LowEfficiency, CtIsLarge, CurveFitFailed																	
60	37	trb-C	B1_manure_b	-1	32.87641	87.4726		0.9998432	3408.323	0.4471042	1.826701	False	False	False	1.943907E-07	CtIsLarge									7	1959.95	1.508027	35.86242	4136.559	4.887726	3.110543		
60	38	trb-C	B1_manure_c	-1	33.8829	85.14125		0.9999489	1148.07	0.4027812	1.733082	False	False	False	8.656553E-07	LowEfficiency, CtIsLarge									8	1977.194	1.640199	37.04297	5567.231	2.999023	3.815723		
60	39	trb-C	B2_manure_a													CtIsLarge, MultipleMeltPeaks																	
60	40	trb-C	B2_manure_b	-1	34.19978	87.39136		0.999966	627.4102	0.391951	1.709195	False	False	False	1.163423E-06	LowEfficiency, CtIsLarge									11	2034.134	1.679236	37.41126	5511.513	1.513253	3.709513		
60	41	trb-C	B2_manure_c													CtIsLarge, MultipleMeltPeaks																	
60	42	trb-C	P3_S5_a													CtIsLarge, MultipleMeltPeaks																	
60	43	trb-C	P3_S5_b													CtIsLarge, MultipleMeltPeaks																	
60	44	trb-C	P4_S9_a													CtIsLarge, MultipleMeltPeaks																	
60	45	trb-C	P4_S9_b													CtIsLarge, MultipleMeltPeaks																	
60	46	trb-C	P8_S2_a	-1	32.02171	87.80354		0.9998029	12688.42	0.4207403	1.847938	False	False	False	4.165839E-07	CtIsLarge									13	3641.729	1.481917	34.97333	7397.33	-5.508963	3.031269		
60	47	trb-C	P8_S2_b	-1	30.72499	87.72518		0.9996977	24945.6	0.5045838	1.854141	False	False	False	9.648747E-07	CtIsLarge									8	3601.848	1.474524	33.66687	7951.43	-2.939211	3.207597		
60	48	blaLEN	B1_manure_a													NoAmplification																	
60	49	blaLEN	B1_manure_b													NoAmplification																	
60	50	blaLEN	B1_manure_c													NoAmplification																	
60	51	blaLEN	B2_manure_a													NoAmplification																	
60	52	blaLEN	B2_manure_b													NoAmplification																	
60	53	blaLEN	B2_manure_c													NoAmplification																	
60	54	blaLEN	P3_S5_a													NoAmplification																	
60	55	blaLEN	P3_S5_b													NoAmplification																	
60	56	blaLEN	P4_S9_a													NoAmplification																	
60	57	blaLEN	P4_S9_b													NoAmplification																	
60	58	blaLEN	P8_S2_a													NoAmplification																	
60	59	blaLEN	P8_S2_b													NoAmplification																	
60	60	ISEcp1	B1_manure_a													NoAmplification																	
60	61	ISEcp1	B1_manure_b													NoAmplification																	
60	62	ISEcp1	B1_manure_c													NoAmplification																	
60	63	ISEcp1	B2_manure_a	-1	32.55471	77.22467		0.9999752	1195.094	0.4629	1.853178	False	False	False	2.106665E-07	CtIsLarge									9	1367.937	1.475664	35.4981	5899.844	0.982812	5.312952		
60	64	ISEcp1	B2_manure_b	-1	32.89486	77.24696		0.9999818	884.6006	0.443216	1.868833	False	False	False	1.309395E-07	CtIsLarge									9	1402.615	1.45741	35.81421	6156.938	2.2015	5.389614		
60	65	ISEcp1	B2_manure_c													NoAmplification																	
60	66	ISEcp1	P3_S5_a													NoAmplification																	
60	67	ISEcp1	P3_S5_b													NoAmplification																	
60	68	ISEcp1	P4_S9_a													CtIsLarge, CurveFitFailed																	
60	69	ISEcp1	P4_S9_b													NoAmplification																	
60	70	ISEcp1	P8_S2_a													NoAmplification																	
60	71	ISEcp1	P8_S2_b													NoAmplification																	
61	0	copA	B1_manure_a	-1	31.53699	89.35775		0.9998808	2896.68	0.4854817	1.761614	False	False	False	1.666325E-06	LowEfficiency, CtIsLarge									8	1516.916	1.596642	34.63971	4404.819	-2.852643	3.903799		
61	1	copA	B1_manure_b	-1	30.92953	89.82349		0.9998818	3064.814	0.5257831	1.780493	False	False	False	1.619788E-06	LowEfficiency, CtIsLarge									16	1561.05	1.569492	33.99649	4136.517	0.608622	3.64983		
61	2	copA	B1_manure_c	-1	32.96766	89.94803		0.9999328	1279.503	0.4397015	1.72927	False	False	False	1.255318E-06	LowEfficiency, CtIsLarge									12	1603.442	1.646266	36.13572	4281.189	0.3668465	3.67		
61	3	copA	B2_manure_a	-1	32.07252	89.72468		0.9999511	1272.446	0.4807247	1.769044	False	False	False	9.879129E-07	LowEfficiency, CtIsLarge									10	1617.548	1.585806	35.16096	4207.52	2.587732	3.601172		
61	4	copA	B2_manure_b	-1	31.9347	90.00287		0.9999492	1641.945	0.4887998	1.755249	False	False	False	1.54774E-06	LowEfficiency, CtIsLarge									15	1614.748	1.606087	35.04985	4649.029	2.735844	3.879105		
61	5	copA	B2_manure_c	-1	31.81698	89.71967		0.9999542	1143.069	0.4883282	1.741929	False	False	False	2.152142E-06	LowEfficiency, CtIsLarge									13	1632.292	1.626353	34.95882	4657.231	-0.003343228	3.853184		
61	6	copA	P3_S5_a	-1	33.08787	89.4202		0.9998432	6597.695	0.2863495	1.751799	False	False	False	1.151622E-06	LowEfficiency, CtIsLarge									9	3228.709	1.611271	36.20984	6624.375	-15.52077	3.05171		
61	7	copA	P3_S5_b	-1	33.43238	89.60416		0.999839	6241.365	0.2877036	1.763229	False	False	False	7.457298E-07	LowEfficiency, CtIsLarge									15	2886.267	1.594268	36.53197	6671.915	-12.92853	3.311607		
61	8	copA	P4_S9_a													LowEfficiency, CtIsLarge, CurveFitFailed																	
61	9	copA	P4_S9_b													LowEfficiency, CtIsLarge, CurveFitFailed																	
61	10	copA	P8_S2_a	-1	33.4691	89.44756		0.9998838	4081.439	0.2759396	1.749093	False	False	False	9.458258E-07	LowEfficiency, CtIsLarge									10	3499.655	1.615368	36.59647	6528.878	-17.8996	2.865578		
61	11	copA	P8_S2_b													LowEfficiency, CtIsLarge, CurveFitFailed																	
61	12	qnrD	B1_manure_a													NoAmplification																	
61	13	qnrD	B1_manure_b													NoAmplification																	
61	14	qnrD	B1_manure_c													NoAmplification																	
61	15	qnrD	B2_manure_a													NoAmplification																	
61	16	qnrD	B2_manure_b													NoAmplification																	
61	17	qnrD	B2_manure_c													NoAmplification																	
61	18	qnrD	P3_S5_a													NoAmplification																	
61	19	qnrD	P3_S5_b													NoAmplification																	
61	20	qnrD	P4_S9_a													NoAmplification																	
61	21	qnrD	P4_S9_b													NoAmplification																	
61	22	qnrD	P8_S2_a													NoAmplification																	
61	23	qnrD	P8_S2_b													NoAmplification																	
61	24	IS1247	B1_manure_a	-1	27.36924	85.50669		0.9999224	4490.845	0.6724795	1.827743	False	False	False	1.143325E-05										11	1621.592	1.506717	30.35353	6415.588	-1.932649	4.956351		
61	25	IS1247	B1_manure_b	-1	27.27954	85.673		0.9999524	2598.879	0.6748997	1.832548	False	False	False	1.081597E-05										11	1547.036	1.500713	30.25592	6164.369	-2.726501	4.984631		
61	26	IS1247	B1_manure_c	-1	27.71513	85.48097		0.9999049	4772.948	0.6560747	1.815759	False	False	False	1.080433E-05										12	1606.133	1.521984	30.71952	6300.013	-2.31291	4.922472		
61	27	IS1247	B2_manure_a	-1	27.34774	85.43694		0.9999499	2634.126	0.6715245	1.825722	False	False	False	1.140748E-05										8	1622.273	1.509262	30.33537	6113.369	-2.411737	4.768396		
61	28	IS1247	B2_manure_b	-1	26.94542	85.55071		0.999992	389.2807	0.6870512	1.86021	False	False	False	8.967972E-06										12	1616.595	1.467387	29.87791	6244.444	-0.0838811	4.862713		
61	29	IS1247	B2_manure_c	-1	27.63762	85.63272		0.9998842	5523.818	0.6603062	1.814	False	False	False	1.126753E-05										11	1608.376	1.52426	30.64501	6070.85	-1.607325	4.774522		
61	30	IS1247	P3_S5_a													CtIsLarge, CurveFitFailed																	
61	31	IS1247	P3_S5_b													CtIsLarge, CurveFitFailed																	
61	32	IS1247	P4_S9_a	-1	33.04033	87.60471		0.9999709	2124.357	0.3607672	1.844497	False	False	False	2.419569E-07	CtIsLarge									9	2779.975	1.486063	35.99741	8013.135	-13.05968	3.882448		
61	33	IS1247	P4_S9_b													CtIsLarge, CurveFitFailed																	
61	34	IS1247	P8_S2_a													CtIsLarge, CurveFitFailed																	
61	35	IS1247	P8_S2_b													CtIsLarge, CurveFitFailed																	
61	36	Bacteroidetes	B1_manure_a	-1	19.07432	79.22882		0.9999229	2662.11	0.8113935	1.931971	False	False	False	0.0007423873										5	1501.287	1.389696	21.90449	5200.081	1.834927	4.463749		
61	37	Bacteroidetes	B1_manure_b	-1	19.26438	79.16556		0.9999267	3795.549	0.8128037	1.955963	False	False	False	0.0005471461										10	1447.835	1.366186	22.06359	5647.512	4.503472	4.900659		
61	38	Bacteroidetes	B1_manure_c	-1	19.10738	79.22878		0.9999414	1842.506	0.8095848	1.936748	False	False	False	0.0006600506										7	1409.829	1.384925	21.93126	4976.668	1.911058	4.529979		
61	39	Bacteroidetes	B2_manure_a													MultipleMeltPeaks																	
61	40	Bacteroidetes	B2_manure_b	-1	18.8909	78.73557		0.9998974	4285.751	0.8084579	1.940641	False	False	False	0.0008226447										7	1570.644	1.38107	21.70971	5522.041	3.987298	4.515782		
61	41	Bacteroidetes	B2_manure_c													MultipleMeltPeaks																	
61	42	Bacteroidetes	P3_S5_a	-1	21.37028	79.44971		0.9998371	21483.85	0.7816032	1.987978	False	False	False	0.0001327258										4	2939.722	1.336494	24.13038	9207.412	-8.078261	4.132069		
61	43	Bacteroidetes	P3_S5_b	-1	21.18891	80.46655		0.9997715	28916.37	0.7811757	2.005018	False	False	False	0.000119958										10	2706.84	1.321417	23.92916	8780.972	-6.804342	4.243993		
61	44	Bacteroidetes	P4_S9_a	-1	22.00153	79.90327		0.9999034	9030.631	0.7705154	1.965126	False	False	False	9.987447E-05										8	2581.457	1.357498	24.78929	8513.552	-9.045999	4.297964		
61	45	Bacteroidetes	P4_S9_b	-1	22.32705	79.60644		0.9998137	20101.56	0.7756821	1.98647	False	False	False	5.914733E-05										5	2443.841	1.337852	25.08895	8247.623	-3.533664	4.374861		
61	46	Bacteroidetes	P8_S2_a	-1	21.11001	80.3709		0.9999456	5361.7	0.7843189	1.957597	False	False	False	0.00021816										14	2715.331	1.364625	23.90716	8856.741	-5.427167	4.261754		
61	47	Bacteroidetes	P8_S2_b	-1	21.14524	79.98126		0.9998979	11100	0.7858987	1.977487	False	False	False	0.0001775689										9	2839.727	1.346022	23.91789	9257.282	-3.253519	4.25992		
61	48	qnrS2	B1_manure_a													NoAmplification																	
61	49	qnrS2	B1_manure_b													NoAmplification																	
61	50	qnrS2	B1_manure_c													NoAmplification																	
61	51	qnrS2	B2_manure_a													NoAmplification																	
61	52	qnrS2	B2_manure_b													NoAmplification																	
61	53	qnrS2	B2_manure_c													NoAmplification																	
61	54	qnrS2	P3_S5_a													NoAmplification																	
61	55	qnrS2	P3_S5_b													NoAmplification																	
61	56	qnrS2	P4_S9_a													NoAmplification																	
61	57	qnrS2	P4_S9_b													NoAmplification																	
61	58	qnrS2	P8_S2_a													NoAmplification																	
61	59	qnrS2	P8_S2_b													NoAmplification																	
61	60	adeI	B1_manure_a													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
61	61	adeI	B1_manure_b													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
61	62	adeI	B1_manure_c													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
61	63	adeI	B2_manure_a													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
61	64	adeI	B2_manure_b													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
61	65	adeI	B2_manure_c													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
61	66	adeI	P3_S5_a													LowEfficiency, CtIsSmall, CurveFitFailed																	
61	67	adeI	P3_S5_b													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
61	68	adeI	P4_S9_a													LowEfficiency, CtIsSmall, CurveFitFailed																	
61	69	adeI	P4_S9_b													LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed																	
61	70	adeI	P8_S2_a													LowEfficiency, CtIsSmall, CurveFitFailed																	
61	71	adeI	P8_S2_b													LowEfficiency, CtIsSmall, CurveFitFailed																	
63	0	cfiA	B1_manure_a													NoAmplification																	
63	1	cfiA	B1_manure_b													NoAmplification																	
63	2	cfiA	B1_manure_c													NoAmplification																	
63	3	cfiA	B2_manure_a													NoAmplification																	
63	4	cfiA	B2_manure_b													NoAmplification																	
63	5	cfiA	B2_manure_c													NoAmplification																	
63	6	cfiA	P3_S5_a													NoAmplification																	
63	7	cfiA	P3_S5_b													NoAmplification																	
63	8	cfiA	P4_S9_a													NoAmplification																	
63	9	cfiA	P4_S9_b													NoAmplification																	
63	10	cfiA	P8_S2_a													NoAmplification																	
63	11	cfiA	P8_S2_b													NoAmplification																	
63	12	IS613	B1_manure_a													CtIsLarge, CurveFitFailed																	
63	13	IS613	B1_manure_b	-1	28.10927	79.67706		0.9999586	1153.979	0.6458401	1.918041	False	False	False	1.255806E-06										9	1369.267	1.403878	30.95812	4741.551	0.1416963	4.46284		
63	14	IS613	B1_manure_c	-1	28.9193	79.3335		0.9999411	1390.91	0.614893	1.921919	False	False	False	5.913112E-07										9	1360.799	1.39989	31.76289	4224.454	0.7575093	4.104392		
63	15	IS613	B2_manure_a													NoAmplification																	
63	16	IS613	B2_manure_b													NoAmplification																	
63	17	IS613	B2_manure_c													LowEfficiency, CtIsLarge, CurveFitFailed																	
63	18	IS613	P3_S5_a													NoAmplification																	
63	19	IS613	P3_S5_b													NoAmplification																	
63	20	IS613	P4_S9_a													NoAmplification																	
63	21	IS613	P4_S9_b													NoAmplification																	
63	22	IS613	P8_S2_a													NoAmplification																	
63	23	IS613	P8_S2_b													NoAmplification																	
63	24	tetPA	B1_manure_a													NoAmplification																	
63	25	tetPA	B1_manure_b													CurveFitFailed																	
63	26	tetPA	B1_manure_c													CtIsLarge, CurveFitFailed																	
63	27	tetPA	B2_manure_a													CtIsLarge, CurveFitFailed																	
63	28	tetPA	B2_manure_b													LowEfficiency, CtIsLarge, CurveFitFailed																	
63	29	tetPA	B2_manure_c													CtIsLarge, CurveFitFailed																	
63	30	tetPA	P3_S5_a													NoAmplification																	
63	31	tetPA	P3_S5_b													NoAmplification																	
63	32	tetPA	P4_S9_a													NoAmplification																	
63	33	tetPA	P4_S9_b	-1	33.2603	74.25368		0.9999533	4714.62	0.3506243	1.966207	False	False	False	2.709784E-08	CtIsLarge									3	2960.791	1.356484	36.04673	9412.94	-12.25419	4.179198		
63	34	tetPA	P8_S2_a													NoAmplification																	
63	35	tetPA	P8_S2_b													NoAmplification																	
63	36	cmr	B1_manure_a	-1	26.03009	74.91434		0.9999754	593.1495	0.717546	1.902462	False	False	False	6.350745E-06										3	1447.211	1.420228	28.90047	4368.761	1.205188	4.018744		
63	37	cmr	B1_manure_b	-1	26.20859	74.80882		0.9999568	829.049	0.7101247	1.897257	False	False	False	4.865718E-06										8	1350.425	1.425811	29.08632	3521.163	-0.5187351	3.607448		
63	38	cmr	B1_manure_c	-1	29.29758	74.69101		0.999965	739.8817	0.6008763	1.889988	False	False	False	6.564361E-07										6	1410.208	1.43371	32.18572	3687.901	3.864804	3.615146		
63	39	cmr	B2_manure_a	-1	26.83199	75.50632		0.9999148	2433.567	0.6943218	1.911178	False	False	False	3.340865E-06										6	1489.078	1.411015	29.69024	4593.848	2.045321	4.085028		
63	40	cmr	B2_manure_b	-1	26.20108	74.77338		0.9999545	1273.377	0.7119764	1.906934	False	False	False	5.107915E-06										11	1423.291	1.415481	29.0652	4226.298	0.06413805	3.969385		
63	41	cmr	B2_manure_c	-1	25.82319	74.75455		0.9998593	3092.569	0.7230489	1.867675	False	False	False	1.139781E-05										9	1394.85	1.458738	28.74429	4116.703	0.07445588	3.95136		
63	42	cmr	P3_S5_a													NoAmplification																	
63	43	cmr	P3_S5_b													NoAmplification																	
63	44	cmr	P4_S9_a													NoAmplification																	
63	45	cmr	P4_S9_b													NoAmplification																	
63	46	cmr	P8_S2_a													NoAmplification																	
63	47	cmr	P8_S2_b													NoAmplification																	
63	48	blaACC-1	B1_manure_a													NoAmplification																	
63	49	blaACC-1	B1_manure_b													NoAmplification																	
63	50	blaACC-1	B1_manure_c													NoAmplification																	
63	51	blaACC-1	B2_manure_a													NoAmplification																	
63	52	blaACC-1	B2_manure_b													NoAmplification																	
63	53	blaACC-1	B2_manure_c													NoAmplification																	
63	54	blaACC-1	P3_S5_a													NoAmplification																	
63	55	blaACC-1	P3_S5_b													NoAmplification																	
63	56	blaACC-1	P4_S9_a													NoAmplification																	
63	57	blaACC-1	P4_S9_b													NoAmplification																	
63	58	blaACC-1	P8_S2_a													NoAmplification																	
63	59	blaACC-1	P8_S2_b													NoAmplification																	
63	60	aph(2')-Id	B1_manure_a													NoAmplification																	
63	61	aph(2')-Id	B1_manure_b													NoAmplification																	
63	62	aph(2')-Id	B1_manure_c													NoAmplification																	
63	63	aph(2')-Id	B2_manure_a													NoAmplification																	
63	64	aph(2')-Id	B2_manure_b													NoAmplification																	
63	65	aph(2')-Id	B2_manure_c													NoAmplification																	
63	66	aph(2')-Id	P3_S5_a													NoAmplification																	
63	67	aph(2')-Id	P3_S5_b													NoAmplification																	
63	68	aph(2')-Id	P4_S9_a													NoAmplification																	
63	69	aph(2')-Id	P4_S9_b													NoAmplification																	
63	70	aph(2')-Id	P8_S2_a													NoAmplification																	
63	71	aph(2')-Id	P8_S2_b													NoAmplification																	
64	0	dfrA12	B1_manure_a													NoAmplification																	
64	1	dfrA12	B1_manure_b													NoAmplification																	
64	2	dfrA12	B1_manure_c													NoAmplification																	
64	3	dfrA12	B2_manure_a													NoAmplification																	
64	4	dfrA12	B2_manure_b													NoAmplification																	
64	5	dfrA12	B2_manure_c													NoAmplification																	
64	6	dfrA12	P3_S5_a													NoAmplification																	
64	7	dfrA12	P3_S5_b													NoAmplification																	
64	8	dfrA12	P4_S9_a													NoAmplification																	
64	9	dfrA12	P4_S9_b													NoAmplification																	
64	10	dfrA12	P8_S2_a													NoAmplification																	
64	11	dfrA12	P8_S2_b													NoAmplification																	
64	12	ermA-ermTR	B1_manure_a													NoAmplification																	
64	13	ermA-ermTR	B1_manure_b													NoAmplification																	
64	14	ermA-ermTR	B1_manure_c													NoAmplification																	
64	15	ermA-ermTR	B2_manure_a													NoAmplification																	
64	16	ermA-ermTR	B2_manure_b													NoAmplification																	
64	17	ermA-ermTR	B2_manure_c													NoAmplification																	
64	18	ermA-ermTR	P3_S5_a													NoAmplification																	
64	19	ermA-ermTR	P3_S5_b													NoAmplification																	
64	20	ermA-ermTR	P4_S9_a													NoAmplification																	
64	21	ermA-ermTR	P4_S9_b													NoAmplification																	
64	22	ermA-ermTR	P8_S2_a													NoAmplification																	
64	23	ermA-ermTR	P8_S2_b													NoAmplification																	
64	24	cepA	B1_manure_a													NoAmplification																	
64	25	cepA	B1_manure_b													NoAmplification																	
64	26	cepA	B1_manure_c													NoAmplification																	
64	27	cepA	B2_manure_a													NoAmplification																	
64	28	cepA	B2_manure_b													NoAmplification																	
64	29	cepA	B2_manure_c													NoAmplification																	
64	30	cepA	P3_S5_a													NoAmplification																	
64	31	cepA	P3_S5_b													NoAmplification																	
64	32	cepA	P4_S9_a													NoAmplification																	
64	33	cepA	P4_S9_b													NoAmplification																	
64	34	cepA	P8_S2_a													NoAmplification																	
64	35	cepA	P8_S2_b													NoAmplification																	
64	36	ampC-blaDHA	B1_manure_a													NoAmplification																	
64	37	ampC-blaDHA	B1_manure_b													NoAmplification																	
64	38	ampC-blaDHA	B1_manure_c	-1	27.48476	81.20263		0.9999532	806.5678	0.6684902	1.83218	False	False	False	5.453355E-06										7	1335.181	1.501171	30.46174	3542.932	-0.6255341	3.653522		
64	39	ampC-blaDHA	B2_manure_a													NoAmplification																	
64	40	ampC-blaDHA	B2_manure_b													NoAmplification																	
64	41	ampC-blaDHA	B2_manure_c													NoAmplification																	
64	42	ampC-blaDHA	P3_S5_a													NoAmplification																	
64	43	ampC-blaDHA	P3_S5_b													NoAmplification																	
64	44	ampC-blaDHA	P4_S9_a													NoAmplification																	
64	45	ampC-blaDHA	P4_S9_b													NoAmplification																	
64	46	ampC-blaDHA	P8_S2_a													NoAmplification																	
64	47	ampC-blaDHA	P8_S2_b													NoAmplification																	
64	48	mphA	B1_manure_a													NoAmplification																	
64	49	mphA	B1_manure_b													CtIsLarge, CurveFitFailed																	
64	50	mphA	B1_manure_c													NoAmplification																	
64	51	mphA	B2_manure_a													NoAmplification																	
64	52	mphA	B2_manure_b													CtIsLarge, CurveFitFailed																	
64	53	mphA	B2_manure_c													CtIsLarge, CurveFitFailed																	
64	54	mphA	P3_S5_a													CtIsLarge, CurveFitFailed																	
64	55	mphA	P3_S5_b	-1	34.40042	89.75618		0.9999184	4975.476	0.2954843	1.906952	False	False	False	3.50986E-08	CtIsLarge									10	3093.733	1.415462	37.26452	9524.791	-7.168113	4.078737		
64	56	mphA	P4_S9_a													CtIsLarge, CurveFitFailed																	
64	57	mphA	P4_S9_b													CtIsLarge, CurveFitFailed																	
64	58	mphA	P8_S2_a													CtIsLarge, CurveFitFailed																	
64	59	mphA	P8_S2_b	-1	34.42399	85.64861		0.9999238	4419.797	0.2935158	1.96618	False	False	False	1.111931E-08	CtIsLarge									6	3406.541	1.356509	37.21046	9103.905	-7.634137	3.672478		
64	60	fosb	B1_manure_a													NoAmplification																	
64	61	fosb	B1_manure_b													NoAmplification																	
64	62	fosb	B1_manure_c													NoAmplification																	
64	63	fosb	B2_manure_a													NoAmplification																	
64	64	fosb	B2_manure_b													NoAmplification																	
64	65	fosb	B2_manure_c													NoAmplification																	
64	66	fosb	P3_S5_a													NoAmplification																	
64	67	fosb	P3_S5_b													NoAmplification																	
64	68	fosb	P4_S9_a													NoAmplification																	
64	69	fosb	P4_S9_b													NoAmplification																	
64	70	fosb	P8_S2_a													NoAmplification																	
64	71	fosb	P8_S2_b													NoAmplification																	
65	0	tetA	B1_manure_a	-1	29.23963	81.79702		0.9998502	4825.627	0.601457	1.829823	False	False	False	2.351992E-06										4	1373.152	1.504109	32.22047	4728.587	-3.336328	4.443602		
65	1	tetA	B1_manure_b	-1	33.9919	89.02573		0.9999607	611.8655	0.3968205	1.782003	False	False	False	2.49539E-07	LowEfficiency, CtIsLarge									8	1392.638	1.567373	37.05606	4621.595	0.9341018	4.318591		
65	2	tetA	B1_manure_c	-1	28.89634	81.45143		0.9998996	757.9633	0.6171758	1.821296	False	False	False	1.792672E-06										9	1371.001	1.514877	31.89137	2490.696	-0.07341209	2.816698		
65	3	tetA	B2_manure_a	-1	26.43116	81.82327		0.9999956	184.2659	0.7047694	1.899333	False	False	False	6.099805E-06										7	1435.473	1.423577	29.30595	5318.161	1.593277	4.704814		
65	4	tetA	B2_manure_b	-1	27.73438	81.70332		0.9999836	608.049	0.6600127	1.866264	False	False	False	4.049121E-06										12	1430.107	1.460363	30.65762	5303.618	-1.646993	4.708546		
65	5	tetA	B2_manure_c	-1	27.46441	81.7365		0.9999881	420.9314	0.671748	1.876613	False	False	False	3.890681E-06										13	1449.248	1.448568	30.37212	4964.49	-0.0265184	4.425562		
65	6	tetA	P3_S5_a													NoAmplification																	
65	7	tetA	P3_S5_b													NoAmplification																	
65	8	tetA	P4_S9_a													NoAmplification																	
65	9	tetA	P4_S9_b													NoAmplification																	
65	10	tetA	P8_S2_a													NoAmplification																	
65	11	tetA	P8_S2_b													NoAmplification																	
65	12	tetG_F	B1_manure_a	-1	27.75107	85.1665		0.9999694	636.6512	0.6611331	1.83578	False	False	False	4.883361E-06										8	1333.083	1.496711	30.72218	4010.954	0.5579473	4.008781		
65	13	tetG_F	B1_manure_b	-1	29.69136	85.10381		0.9999124	1230.15	0.5822437	1.81519	False	False	False	1.558634E-06	CtIsLarge									11	1273.338	1.522719	32.69671	3297.402	0.6329431	3.589573		
65	14	tetG_F	B1_manure_c	-1	29.64846	85.10007		0.9999792	274.476	0.589898	1.832741	False	False	False	1.127992E-06	CtIsLarge									9	1299.348	1.500472	32.62452	3126.79	2.423493	3.40643		
65	15	tetG_F	B2_manure_a	-1	27.72752	84.9355		0.9999713	394.7319	0.6629167	1.854312	False	False	False	2.992706E-06										7	1221.038	1.474321	30.66914	3238.563	-0.3882087	3.652303		
65	16	tetG_F	B2_manure_b	-1	27.68566	85.16063		0.9999408	824.4812	0.664358	1.84555	False	False	False	3.531827E-06										11	1262.548	1.48479	30.64106	3238.708	0.4053577	3.565216		
65	17	tetG_F	B2_manure_c	-1	28.93863	84.92062		0.9999604	555.5557	0.6181646	1.803402	False	False	False	3.244646E-06										9	1276.581	1.538179	31.96435	3436.286	0.5023661	3.69179		
65	18	tetG_F	P3_S5_a	-1	29.72803	85.25278		0.9999179	8091	0.5487841	1.888229	False	False	False	1.171684E-06	CtIsLarge									10	2435.51	1.435639	32.61871	8635.334	-7.909846	4.545597		
65	19	tetG_F	P3_S5_b													CtIsLarge, MultipleMeltPeaks																	
65	20	tetG_F	P4_S9_a	-1	32.26269	85.83534		0.9998812	10496.67	0.4259279	1.967073	False	False	False	4.405286E-08	CtIsLarge									6	2330.903	1.355672	35.04805	7442.952	-2.396661	4.193163		
65	21	tetG_F	P4_S9_b													CtIsLarge, MultipleMeltPeaks																	
